num_inference_steps,guidance_scale,seed,artist_style,prompt_word_count_correlation_like,num_items
20,3,10,anime,-0.2381745453931656,5
20,3,10,detailed_portrait,-0.03742110652499816,5
20,3,10,edward_hopper,0.22190970973645965,5
20,3,10,face_and_lighting,-0.23513884773934696,5
20,3,10,gta_v,-0.13400197274298403,5
20,3,10,ibrahim_el_salahi,-0.16236529722594042,5
20,3,10,jean-michel_basquiat,-0.032245515758329533,5
20,3,10,kerry_james_marshall,-0.058184726904719104,5
20,3,10,laura_wheeler_waring,-0.20048431636489922,5
20,3,10,leonardo_da_vinci,-0.04613763195881902,5
20,3,10,louise bourgeois,-0.08827488312043873,5
20,3,10,ma_jir_bo,0.0010920640971323029,5
20,3,10,marta_minujín,-0.015061463118705778,5
20,3,10,medieval,-0.16083024676934052,5
20,3,10,oil_on_canvas,-0.16725788293302016,5
20,3,10,salvador_dali,-0.02986066192096584,5
20,3,10,scifi,-0.12283271341290973,5
20,3,10,studio,0.0014692940479321237,5
20,3,10,takashi_murakami,-0.05671214721277108,5
20,3,10,unreal_engine,-0.15606847458654716,5
20,3,10,van_gogh,-0.021427359071334678,5
20,4,8,medieval,1.0,5
20,4,10,anime,-0.03348088182955632,5
20,4,10,detailed_portrait,-0.09505713460839613,5
20,4,10,edward_hopper,0.02294693645674816,5
20,4,10,face_and_lighting,-0.058500561284707944,5
20,4,10,gta_v,-0.08268601797889852,5
20,4,10,ibrahim_el_salahi,-0.42627195778685073,5
20,4,10,jean-michel_basquiat,-0.205511159123179,5
20,4,10,kerry_james_marshall,-0.11959130873551208,5
20,4,10,laura_wheeler_waring,-0.14591358343465152,5
20,4,10,leonardo_da_vinci,0.1915649881032189,5
20,4,10,louise bourgeois,-0.3098181516705008,5
20,4,10,ma_jir_bo,-0.04455039008662388,5
20,4,10,marta_minujín,-0.12066462872904217,5
20,4,10,medieval,-0.1919446447721053,5
20,4,10,oil_on_canvas,-0.021774019282752983,5
20,4,10,salvador_dali,-0.11324791696303964,5
20,4,10,scifi,-0.08141875221359687,5
20,4,10,studio,-0.20143240425456593,5
20,4,10,takashi_murakami,-0.013592296761901372,5
20,4,10,unreal_engine,-0.09281280012136431,5
20,4,10,van_gogh,-0.25209285614158317,5
20,10,8,anime,-0.2520491784572887,5
20,10,8,detailed_portrait,-0.06821047848085418,5
20,10,8,edward_hopper,-0.3121035321443366,5
20,10,8,face_and_lighting,-0.19460494209788368,5
20,10,8,gta_v,0.1484587555544583,5
20,10,8,ibrahim_el_salahi,-0.2193630783929789,5
20,10,8,jean-michel_basquiat,-0.23918274725345146,5
20,10,8,kerry_james_marshall,-0.13657994044438562,5
20,10,8,laura_wheeler_waring,-0.2060208947064042,5
20,10,8,leonardo_da_vinci,0.3405045353489546,5
20,10,8,louise bourgeois,-0.3010893329425078,5
20,10,8,ma_jir_bo,-0.16847145561616872,5
20,10,8,marta_minujín,-0.09611623454828896,5
20,10,8,medieval,-0.2170799851745993,5
20,10,8,oil_on_canvas,-0.12421680085843491,5
20,10,8,salvador_dali,-0.040602330353473305,5
20,10,8,scifi,-0.07990453205631268,5
20,10,8,studio,0.09666951125791723,5
20,10,8,takashi_murakami,0.072821943965444,5
20,10,8,unreal_engine,0.1095796740569873,5
20,10,8,van_gogh,0.12477999754161291,5
20,10,12,anime,0.05861238806255943,5
20,10,12,detailed_portrait,-0.11721687472757505,5
20,10,12,edward_hopper,-0.1754035368983356,5
20,10,12,face_and_lighting,-0.17602323247997503,5
20,10,12,gta_v,-0.038889563165224406,5
20,10,12,ibrahim_el_salahi,-0.31900008485684833,5
20,10,12,jean-michel_basquiat,-0.18955984427670156,5
20,10,12,kerry_james_marshall,0.29977997892332614,5
20,10,12,laura_wheeler_waring,-0.36274438887636534,5
20,10,12,leonardo_da_vinci,0.03868300490169584,5
20,10,12,louise bourgeois,-0.2538708444769666,5
20,10,12,ma_jir_bo,0.21795420031127985,5
20,10,12,marta_minujín,-0.062228615739869,5
20,10,12,medieval,0.18717991594485192,5
20,10,12,oil_on_canvas,-0.17430774568229035,5
20,10,12,salvador_dali,-0.06382899071235314,5
20,10,12,scifi,0.1517203873598521,5
20,10,12,studio,-0.19442604445582226,5
20,10,12,takashi_murakami,0.007008853987706101,5
20,10,12,unreal_engine,0.06046481592820318,5
20,10,12,van_gogh,0.03315351199560235,5
50,8,7,anime,-0.09213474543127541,5
50,8,7,detailed_portrait,-0.16560728490008164,5
50,8,7,edward_hopper,-0.06401204900171427,5
50,8,7,face_and_lighting,-0.03155760413982786,5
50,8,7,gta_v,-0.17408685800570803,5
50,8,7,ibrahim_el_salahi,-0.16073047248413558,5
50,8,7,jean-michel_basquiat,-0.10532616732374114,5
50,8,7,kerry_james_marshall,-0.10889965256995622,5
50,8,7,laura_wheeler_waring,-0.2158542237729586,5
50,8,7,leonardo_da_vinci,0.009146715824923187,5
50,8,7,louise bourgeois,-0.11143773714521026,5
50,8,7,ma_jir_bo,-0.09978214495150416,5
50,8,7,marta_minujín,-0.10877940241769396,5
50,8,7,medieval,-0.26764383848587026,5
50,8,7,oil_on_canvas,-0.3111078670584355,5
50,8,7,salvador_dali,-0.22027484017859394,5
50,8,7,scifi,-0.10060421572832771,5
50,8,7,studio,-0.0726642126171181,5
50,8,7,takashi_murakami,-0.10864386999999161,5
50,8,7,unreal_engine,0.19371520037749143,5
50,8,7,van_gogh,-0.14781300455894483,5
50,8,11,anime,-0.05140997527427343,5
50,8,11,detailed_portrait,0.0019459536162011804,5
50,8,11,edward_hopper,-0.05792750397506644,5
50,8,11,face_and_lighting,0.12774540226308032,5
50,8,11,gta_v,0.007456290966947474,5
50,8,11,ibrahim_el_salahi,0.0008500941763333772,5
50,8,11,jean-michel_basquiat,0.06555279532886812,5
50,8,11,kerry_james_marshall,0.10688880027826972,5
50,8,11,laura_wheeler_waring,-0.1727386357589355,5
50,8,11,leonardo_da_vinci,-0.008031625725662793,5
50,8,11,louise bourgeois,-0.10142509164524727,5
50,8,11,ma_jir_bo,0.041848508300911594,5
50,8,11,marta_minujín,-0.1087994514681456,5
50,8,11,medieval,-0.12988106914170588,5
50,8,11,oil_on_canvas,0.009903366971837859,5
50,8,11,salvador_dali,-0.05193266547330422,5
50,8,11,scifi,-0.2539310085977262,5
50,8,11,studio,-0.058369971042481886,5
50,8,11,takashi_murakami,-0.0443942459652682,5
50,8,11,unreal_engine,-0.20911650539628573,5
50,8,11,van_gogh,-0.005196606238245134,5
75,4,7,franck_slama,-0.41553563695623574,5
75,4,7,jackson_pollock,-0.8831819148489041,5
75,4,7,keith_haring,-0.6331074015082983,5
75,4,7,movie: 28-Days-Later,0.9999999999999999,5
75,4,7,movie: American-President-The,-0.9999999999999999,5
75,4,7,movie: Blue-Valentine,-0.9999999999999999,5
75,4,7,movie: Cobb,1.0,5
75,4,7,movie: Last-Samurai-The,1.0,5
75,4,7,movie: Last-of-the-Mohicans-The,0.9999999999999999,5
75,4,7,movie: Lost-Souls,-1.0,5
75,4,7,movie: Magnolia,-1.0,5
75,4,7,movie: My-Week-with-Marilyn,-1.0,5
75,4,7,movie: Newsies,0.9999999999999999,5
75,4,7,movie: Shipping-News-The,-0.9999999999999999,5
75,4,7,movie: Silver-Bullet,1.0,5
75,4,7,movie: Single-White-Female,-0.7592060258563166,5
75,4,7,movie: Tin-Cup,0.9999999999999999,5
75,4,7,movie: Tower-Heist,-1.0,5
75,4,7,movie: Transformers-The-Movie,-1.0,5
75,4,7,movie: Wind-Chill,-1.0,5
75,4,7,movie: Woman-in-Gold,1.0,5
75,4,7,shepard_fairey,-0.04408902367032208,5
75,4,8,franck_slama,0.3289591267217354,5
75,4,8,juan_gris,-0.6772006505980327,5
75,4,8,keith_haring,-0.8714070454169474,5
75,4,8,movie: Aliens,0.9999999999999999,5
75,4,8,movie: Almost-Famous,0.9999999999999999,5
75,4,8,movie: Arctic-Blue,1.0,5
75,4,8,movie: Birthday-Girl,1.0,5
75,4,8,movie: Bodyguard,-1.0,5
75,4,8,movie: Cooler-The,-1.0,5
75,4,8,movie: Curious-Case-of-Benjamin-Button-The,0.9999999999999999,5
75,4,8,movie: Eternal-Sunshine-of-the-Spotless-Mind,-0.9990152631781921,5
75,4,8,movie: Fantastic-Four,0.9999999999999999,5
75,4,8,movie: Fugitive-The,0.9999999999999999,5
75,4,8,movie: Godfather-Part-III-The,1.0,5
75,4,8,movie: Hackers,1.0,5
75,4,8,movie: Hudson-Hawk,-1.0,5
75,4,8,movie: Insider-The,1.0,5
75,4,8,movie: It,-1.0,5
75,4,8,movie: Mulholland-Drive,0.9999999999999999,5
75,4,8,movie: Nurse-Betty,0.912245460839306,5
75,4,8,movie: Plastic-Man-The,1.0,5
75,4,8,movie: Revenant-The,1.0,5
75,4,8,movie: Rush-Hour,-1.0,5
75,4,8,movie: Star-Wars-A-New-Hope,0.9999999999999999,5
75,4,8,movie: Terminator,0.7970167702187485,5
75,4,8,movie: This-Boys-Life,-1.0,5
75,4,8,movie: Witness,0.9999999999999999,5
75,4,8,shepard_fairey,-0.3127305914638527,5
75,4,9,jackson_pollock,0.5152380111984907,5
75,4,9,juan_gris,0.944911182523068,5
75,4,9,keith_haring,0.08949289534629182,5
75,4,9,movie: 3-Kings,-0.9999999999999999,5
75,4,9,movie: Bringing-Out-the-Dead,1.0,5
75,4,9,movie: Cowboys-Aliens,-0.9999999999999999,5
75,4,9,movie: Ed-Wood,-1.0,5
75,4,9,movie: Farewell-The,-1.0,5
75,4,9,movie: Fugitive-The,1.0,5
75,4,9,movie: Full-Metal-Jacket,-0.9999999999999999,5
75,4,9,movie: Gone-Baby-Gone,1.0,5
75,4,9,movie: Hard-Rain,-1.0,5
75,4,9,movie: Hudson-Hawk,0.9999999999999999,5
75,4,9,movie: Interstellar,-0.9687495707927591,5
75,4,9,movie: Knives-Out,-0.9933992677987828,5
75,4,9,movie: Lord-of-the-Rings-Fellowship-of-the-Ring-The,-1.0,5
75,4,9,movie: Man-in-the-Iron-Mask,1.0,5
75,4,9,movie: Monkeybone,-0.9999999999999999,5
75,4,9,movie: Pleasantville,1.0,5
75,4,9,movie: Road-The,1.0,5
75,4,9,movie: Rush-Hour,-1.0,5
75,4,9,movie: Sleepy-Hollow,-0.9999999999999999,5
75,4,9,movie: Sunshine-Cleaning,0.7559289460184545,5
75,4,9,movie: Tombstone,0.9999999999999999,5
75,4,9,movie: Two-For-The-Money,-0.8910421112136305,5
75,4,9,shepard_fairey,-0.8252485922190157,5
75,4,10,franck_slama,-0.9999999999999999,5
75,4,10,jackson_pollock,0.9554769187158919,5
75,4,10,juan_gris,-0.8021228842470185,5
75,4,10,keith_haring,-0.16702648690772234,5
75,4,10,movie: Big-Fish,0.9999999999999999,5
75,4,10,movie: Book-of-Eli-The,-1.0,5
75,4,10,movie: Crime-Spree,1.0,5
75,4,10,movie: Game-The,1.0,5
75,4,10,movie: Ghost-Ship,1.0,5
75,4,10,movie: Hancock,-1.0,5
75,4,10,movie: Harold-and-Maude,0.9999999999999999,5
75,4,10,movie: Hostage,1.0,5
75,4,10,movie: I-Still-Know-What-You-Did-Last-Summer,0.9999999999999999,5
75,4,10,movie: Indiana-Jones-IV,-0.9078412990032037,5
75,4,10,movie: Outbreak,-0.9999999999999999,5
75,4,10,movie: Petulia,1.0,5
75,4,10,movie: Postman-The,1.0,5
75,4,10,movie: Signs,1.0,5
75,4,10,movie: Tremors,0.22986424990745868,5
75,4,10,movie: Twilight,-0.9999999999999999,5
75,4,10,shepard_fairey,-0.406368099758851,5
75,4,11,franck_slama,-0.16025147161605233,5
75,4,11,jackson_pollock,1.0,5
75,4,11,juan_gris,-0.58865022189358,5
75,4,11,keith_haring,0.6745356234462074,5
75,4,11,movie: Alien-3,-0.9999999999999999,5
75,4,11,movie: American-Gangster,-1.0,5
75,4,11,movie: Assignment-The,-0.9999999999999999,5
75,4,11,movie: Collateral-Damage,0.9999999999999999,5
75,4,11,movie: Heist,1.0,5
75,4,11,movie: Henry-Fool,0.0,5
75,4,11,movie: Hunger-Games-The,0.9999999999999999,5
75,4,11,movie: Its-a-Wonderful-Life,1.0,5
75,4,11,movie: Men-Who-Stare-at-Goats-The,1.0,5
75,4,11,movie: Metro,1.0,5
75,4,11,movie: Mute-Witness,1.0,5
75,4,11,movie: Patriot-The,1.0,5
75,4,11,movie: Postman-The,1.0,5
75,4,11,movie: Smokin-Aces,0.9999999999999999,5
75,4,11,movie: Stuntman-The,-0.9999999999999999,5
75,4,11,movie: Win-Win,1.0,5
75,4,11,shepard_fairey,0.58494160647757,5
75,4,12,franck_slama,-0.9025972107457434,5
75,4,12,jackson_pollock,-0.5093971856771047,5
75,4,12,juan_gris,-0.00642435109835993,5
75,4,12,keith_haring,0.316456312456051,5
75,4,12,movie: 17-Again,1.0,5
75,4,12,movie: Big-Lebowski-The,0.6286185570937121,5
75,4,12,movie: Broadcast-News,0.9999999999999999,5
75,4,12,movie: Cable-Guy,0.9999999999999999,5
75,4,12,movie: Ed-Wood,1.0,5
75,4,12,movie: Frankenstein,-1.0,5
75,4,12,movie: Hurt-Locker-The,1.0,5
75,4,12,movie: Man-Who-Knew-Too-Much-The,-1.0,5
75,4,12,movie: Man-in-the-Iron-Mask,1.0,5
75,4,12,movie: Midnight-Run,-0.9999999999999999,5
75,4,12,movie: Oblivion,0.9999999999999999,5
75,4,12,movie: Save-the-Last-Dance,-1.0,5
75,4,12,movie: Seven,1.0,5
75,4,12,movie: To-Sleep-With-Anger,1.0,5
75,4,12,movie: True-Lies,0.9999999999999999,5
75,4,12,shepard_fairey,0.04416940534849704,5
75,4,13,franck_slama,-0.6897489428726741,5
75,4,13,jackson_pollock,-0.9672860838981925,5
75,4,13,juan_gris,0.32058935596165516,5
75,4,13,keith_haring,-0.9728159867532062,5
75,4,13,movie: 28-Days-Later,0.16090359734182594,5
75,4,13,movie: Beasts-of-No-Nation,0.9999999999999999,5
75,4,13,movie: Cellular,-1.0,5
75,4,13,movie: Crow-Salvation-The,-1.0,5
75,4,13,movie: Departed-The,1.0,5
75,4,13,movie: Detroit-Rock-City,1.0,5
75,4,13,movie: Godfather,-0.9999999999999999,5
75,4,13,movie: In-the-Bedroom,-1.0,5
75,4,13,movie: It,1.0,5
75,4,13,movie: Judge-Dredd,-0.9999999999999999,5
75,4,13,movie: Le-Diable-par-la-Queue,0.9999999999999999,5
75,4,13,movie: Mariachi-El,1.0,5
75,4,13,movie: Martian-The,0.9999999999999999,5
75,4,13,movie: Mission-to-Mars,-0.9999999999999999,5
75,4,13,movie: Next-Three-Days-The,1.0,5
75,4,13,movie: Pet-Sematary-II,-0.9999999999999999,5
75,4,13,movie: Planet-of-the-Apes-The,-1.0,5
75,4,13,movie: Rambling-Rose,-1.0,5
75,4,13,movie: Save-the-Last-Dance,0.9999999999999999,5
75,4,13,movie: The-Irishman,0.9999999999999999,5
75,4,13,movie: xXx,0.9999999999999999,5
75,4,13,shepard_fairey,0.3779111742863765,5
75,4,14,franck_slama,-0.11373837072861682,5
75,4,14,jackson_pollock,-0.6249601026129097,5
75,4,14,keith_haring,-0.39071928940350703,5
75,4,14,movie: Croods-The,-0.9999999999999999,5
75,4,14,movie: Crow-Salvation-The,-1.0,5
75,4,14,movie: Dances-with-Wolves,1.0,5
75,4,14,movie: Minari,-0.9999999999999999,5
75,4,14,movie: Ninotchka,-1.0,5
75,4,14,movie: Pet-Sematary,0.4999999999999999,5
75,4,14,movie: TMNT,-1.0,5
75,4,14,movie: The-Bourne-Supremacy,1.0,5
75,4,14,shepard_fairey,0.34008451588457955,5
75,4,15,franck_slama,-0.34909245865636,5
75,4,15,jackson_pollock,-0.8704419548200457,5
75,4,15,juan_gris,-0.21267226627111932,5
75,4,15,keith_haring,0.6404640308067904,5
75,4,15,movie: American-Hustle,-1.0,5
75,4,15,movie: Avengers-Endgame,1.0,5
75,4,15,movie: Backdraft,0.9999999999999999,5
75,4,15,movie: Batman,-0.9999999999999999,5
75,4,15,movie: Coco,1.0,5
75,4,15,movie: Crow-The,-0.9999999999999999,5
75,4,15,movie: Fabulous-Baker-Boys-The,-0.9999999999999999,5
75,4,15,movie: Hebrew-Hammer-The,-1.0,5
75,4,15,movie: Interstellar,-1.0,5
75,4,15,movie: Man-Who-Knew-Too-Much-The,-0.9819805060619657,5
75,4,15,movie: Midnight-Cowboy,-1.0,5
75,4,15,movie: Midsommar,0.9999999999999999,5
75,4,15,movie: Out-of-Sight,-1.0,5
75,4,15,movie: Peeping-Tom,-0.9999999999999999,5
75,4,15,movie: Shifty,1.0,5
75,4,15,movie: Siege-The,0.9999999999999999,5
75,4,15,movie: Twins,1.0,5
75,4,15,movie: Vertigo,1.0,5
75,4,15,movie: Whos-Your-Daddy,0.9999999999999999,5
75,4,15,movie: Wild-Wild-West,0.9161954938436244,5
75,4,15,movie: Wind-Chill,0.9999999999999999,5
75,4,15,movie: Wonder-Boys,-1.0,5
75,4,15,shepard_fairey,0.044687026512042,5
75,7,7,franck_slama,0.4418091440807601,5
75,7,7,jackson_pollock,-0.22651980402950264,5
75,7,7,juan_gris,-0.4152506423853606,5
75,7,7,keith_haring,-0.024133196686197636,5
75,7,7,movie: Austin-Powers-International-Man-of-Mystery,1.0,5
75,7,7,movie: Blue-Valentine,-1.0,5
75,7,7,movie: Body-Heat,-0.9999999999999999,5
75,7,7,movie: Boxtrolls-The,-0.9999999999999999,5
75,7,7,movie: Day-of-the-Dead,1.0,5
75,7,7,movie: Death-to-Smoochy,0.9999999999999999,5
75,7,7,movie: Doors-The,-0.9999999999999999,5
75,7,7,movie: Florida-Project-The,-0.5940280741424203,5
75,7,7,movie: Godfather-Part-II,0.9999999999999999,5
75,7,7,movie: Godzilla,-1.0,5
75,7,7,movie: Interstellar,-0.6286185570937122,5
75,7,7,movie: Little-Athens,-0.9999999999999999,5
75,7,7,movie: Rear-Window,-1.0,5
75,7,7,movie: Surfer-King-The,-1.0,5
75,7,7,movie: Taxi-Driver,-1.0,5
75,7,7,movie: Tomb-Raider,-1.0,5
75,7,7,movie: V-for-Vendetta,1.0,5
75,7,7,shepard_fairey,0.3489806856002643,5
75,7,8,franck_slama,-0.7842301147564332,5
75,7,8,jackson_pollock,-0.434745164225456,5
75,7,8,juan_gris,-0.8209108436838214,5
75,7,8,keith_haring,0.6785511437439766,5
75,7,8,movie: A-Prayer-Before-Dawn,-1.0,5
75,7,8,movie: Aeronauts-The,0.9999999999999999,5
75,7,8,movie: Charlies-Angels,-1.0,5
75,7,8,movie: Deadpool,-1.0,5
75,7,8,movie: Donnie-Darko,-1.0,5
75,7,8,movie: Face-Off,-1.0,5
75,7,8,movie: Gattaca,1.0,5
75,7,8,movie: Heist,-0.9999999999999999,5
75,7,8,movie: How-to-Train-Your-Dragon-2,-1.0,5
75,7,8,movie: King-of-Comedy-The,1.0,5
75,7,8,movie: Knives-Out,-1.0,5
75,7,8,movie: Lord-of-Illusions,0.9999999999999999,5
75,7,8,movie: Lord-of-the-Rings-Fellowship-of-the-Ring-The,-1.0,5
75,7,8,movie: MASH,1.0,5
75,7,8,movie: Mummy-The,-0.9999999999999999,5
75,7,8,movie: Nurse-Betty,0.9999999999999999,5
75,7,8,movie: Patriot-The,1.0,5
75,7,8,movie: Rise-of-the-Guardians,-1.0,5
75,7,8,movie: Silver-Bullet,1.0,5
75,7,8,movie: Tenet,-1.0,5
75,7,8,movie: The-African-Queen,1.0,5
75,7,8,movie: Timber-Falls,-1.0,5
75,7,8,movie: Tinker-Tailor-Solider-Spy,1.0,5
75,7,8,movie: World-is-not-Enough-The,1.0,5
75,7,8,movie: X-Files-The,-1.0,5
75,7,8,movie: X-Men,1.0,5
75,7,8,shepard_fairey,-0.2854461563880679,5
75,7,9,franck_slama,-0.3847231337980189,5
75,7,9,jackson_pollock,-0.181755442173554,5
75,7,9,juan_gris,0.33827834991671996,5
75,7,9,keith_haring,-0.11328357694532837,5
75,7,9,movie: 28-Days-Later,-0.5507427126572114,5
75,7,9,movie: Armageddon,0.9999999999999999,5
75,7,9,movie: Big-Blue-The,1.0,5
75,7,9,movie: Cider-House-Rules-The,0.9999999999999999,5
75,7,9,movie: Dances-with-Wolves,-1.0,5
75,7,9,movie: Event-Horizon,-1.0,5
75,7,9,movie: Fargo,-1.0,5
75,7,9,movie: Fault-in-Our-Stars-The,-0.9999999999999999,5
75,7,9,movie: Florida-Project-The,0.9999999999999999,5
75,7,9,movie: Godfather,0.532938710021193,5
75,7,9,movie: King-Kong,1.0,5
75,7,9,movie: Man-on-the-Moon,-1.0,5
75,7,9,movie: Manhattan-Murder-Mystery,-1.0,5
75,7,9,movie: Men-in-Black,-1.0,5
75,7,9,movie: Sister-Act,-0.5960395606792697,5
75,7,9,movie: Sixth-Sense-The,-0.9999999999999999,5
75,7,9,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,1.0,5
75,7,9,movie: Terminator-2,-1.0,5
75,7,9,movie: Win-Win,1.0,5
75,7,9,movie: Woman-in-Gold,-1.0,5
75,7,9,shepard_fairey,-0.12849625803803186,5
75,7,10,franck_slama,-0.9999999999999999,5
75,7,10,jackson_pollock,0.622721830015647,5
75,7,10,juan_gris,-0.10905108474615022,5
75,7,10,movie: Aliens,0.9300623497598935,5
75,7,10,movie: American-Gangster,-1.0,5
75,7,10,movie: American-President-The,1.0,5
75,7,10,movie: Barton-Fink,1.0,5
75,7,10,movie: Cinema-Paradiso,1.0,5
75,7,10,movie: Eastern-Promises,0.9999999999999999,5
75,7,10,movie: Kundun,-0.9999999999999999,5
75,7,10,movie: Last-Flight-The,-1.0,5
75,7,10,movie: Lord-of-Illusions,-1.0,5
75,7,10,movie: Miami-Vice,0.3711537444790451,5
75,7,10,movie: Nebraska,1.0,5
75,7,10,movie: One-Flew-Over-the-Cuckoos-Nest,-1.0,5
75,7,10,movie: Pet-Sematary,0.40245765260054894,5
75,7,10,movie: Pirates-of-the-Caribbean,-0.9999999999999999,5
75,7,10,movie: Sex-and-the-City,-0.9999999999999999,5
75,7,10,movie: Star-Trek-First-Contact,0.9999999999999999,5
75,7,10,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,0.9999999999999999,5
75,7,10,shepard_fairey,-0.05725858189136216,5
75,7,11,franck_slama,-0.9347195428044841,5
75,7,11,jackson_pollock,0.5783989334179701,5
75,7,11,juan_gris,0.5821660509410642,5
75,7,11,keith_haring,-0.5507643468550363,5
75,7,11,movie: Analyze-That,0.9999999999999999,5
75,7,11,movie: Danish-Girl-The,-1.0,5
75,7,11,movie: Elephant-Man-The,-1.0,5
75,7,11,movie: Gone-in-Sixty-Seconds,0.9999999999999999,5
75,7,11,movie: Hebrew-Hammer-The,0.9999999999999999,5
75,7,11,movie: Her,1.0,5
75,7,11,movie: How-to-Train-Your-Dragon,-1.0,5
75,7,11,movie: Imaginarium-of-Doctor-Parnassus-The,0.9999999999999999,5
75,7,11,movie: Independence-Day,-1.0,5
75,7,11,movie: Interstellar,1.0,5
75,7,11,movie: Lord-of-War,0.9999999999999999,5
75,7,11,movie: Public-Enemies,1.0,5
75,7,11,movie: Shifty,1.0,5
75,7,11,movie: Thor-Ragnarok,-1.0,5
75,7,11,movie: We-Own-the-Night,-1.0,5
75,7,11,movie: Wild-Things,1.0,5
75,7,11,movie: Wild-Wild-West,-1.0,5
75,7,11,movie: Wizard-of-Oz-The,1.0,5
75,7,11,shepard_fairey,-0.5143900195169698,5
75,7,12,jackson_pollock,-0.4045330518811657,5
75,7,12,juan_gris,-0.99484975116711,5
75,7,12,keith_haring,-0.7207957184859345,5
75,7,12,movie: 10-Things-I-Hate-About-You,0.9999999999999999,5
75,7,12,movie: A-Few-Good-Men,1.0,5
75,7,12,movie: Arctic-Blue,0.9999999999999999,5
75,7,12,movie: Batman,-1.0,5
75,7,12,movie: Change-Up-The,-0.9999999999999999,5
75,7,12,movie: Excalibur,0.9999999999999999,5
75,7,12,movie: Ginger-Snaps,0.9999999999999999,5
75,7,12,movie: Godfather,-1.0,5
75,7,12,movie: Horse-Whisperer-The,1.0,5
75,7,12,movie: Mirrors,-1.0,5
75,7,12,movie: Philadelphia,-1.0,5
75,7,12,movie: Prometheus,-1.0,5
75,7,12,movie: Seven,-0.9999999999999999,5
75,7,12,movie: Suspect-Zero,0.9999999999999999,5
75,7,12,movie: Take-Shelter,-0.9999999999999999,5
75,7,12,movie: To-Sleep-With-Anger,1.0,5
75,7,13,franck_slama,-0.9999999999999999,5
75,7,13,jackson_pollock,-0.5780934820911088,5
75,7,13,juan_gris,0.8629047420213836,5
75,7,13,keith_haring,0.00640199092927029,5
75,7,13,movie: Batman,-0.9999999999999999,5
75,7,13,movie: Day-the-Clown-Cried-The,0.9999999999999999,5
75,7,13,movie: Frankenstein,1.0,5
75,7,13,movie: Hanna,-1.0,5
75,7,13,movie: Indiana-Jones-IV,1.0,5
75,7,13,movie: Insomnia,-1.0,5
75,7,13,movie: Interview-with-the-Vampire,0.9999999999999999,5
75,7,13,movie: Leviathan,0.6155808867080177,5
75,7,13,movie: Precious,-1.0,5
75,7,13,movie: Scarlet-Letter-The,0.9999999999999999,5
75,7,13,movie: Sleepy-Hollow,1.0,5
75,7,13,shepard_fairey,-0.2533340226785506,5
75,7,14,franck_slama,-0.19844745395488145,5
75,7,14,jackson_pollock,0.25680033771861155,5
75,7,14,juan_gris,-1.0,5
75,7,14,keith_haring,-0.4937994881726136,5
75,7,14,movie: 500-Days-of-Summer,1.0,5
75,7,14,movie: Airplane,1.0,5
75,7,14,movie: Anonymous,1.0,5
75,7,14,movie: Armageddon,1.0,5
75,7,14,movie: Assignment-The,1.0,5
75,7,14,movie: Batman-Returns,-0.9999999999999999,5
75,7,14,movie: Bling-Ring-The,-0.9999999999999999,5
75,7,14,movie: Cast-Away,-1.0,5
75,7,14,movie: Cedar-Rapids,1.0,5
75,7,14,movie: Chaos,1.0,5
75,7,14,movie: Citizen-Kane,-1.0,5
75,7,14,movie: Crown-The,-1.0,5
75,7,14,movie: Disturbia,-0.9999999999999999,5
75,7,14,movie: Excalibur,-1.0,5
75,7,14,movie: Fantastic-Four,-1.0,5
75,7,14,movie: Ferris-Buellers-Day-Off,1.0,5
75,7,14,movie: Game-The,-1.0,5
75,7,14,movie: Garden-State,-0.9999999999999999,5
75,7,14,movie: Hudson-Hawk,0.9999999999999999,5
75,7,14,movie: Klute,1.0,5
75,7,14,movie: Man-On-Fire,0.9999999999999999,5
75,7,14,movie: Mr-Brooks,-1.0,5
75,7,14,movie: Patriot-The,-0.13325241257060214,5
75,7,14,movie: Pitch-Black,0.934719542804484,5
75,7,14,movie: Runaway-Bride,0.9999999999999999,5
75,7,14,movie: Schindlers-List,1.0,5
75,7,14,movie: They,-0.9999999999999999,5
75,7,14,movie: Tombstone,-1.0,5
75,7,14,movie: U-Turn,-0.9999999999999999,5
75,7,14,shepard_fairey,-0.3532567068574649,5
75,7,15,franck_slama,-0.26440758872861564,5
75,7,15,jackson_pollock,-0.8717634835952451,5
75,7,15,juan_gris,0.8990040968868916,5
